store_id,item_id,product_name,category,date,sales_volume,unit_price,sales_value,country,state,city,zipcode
STORE_125,ITEM_8825,Vests,Outerwear,9/7/2025,35,235.35,8237.25,USA,Georgia,Atlanta,23354
STORE_135,ITEM_8405,T-Shirts,Tops,4/24/2025,25,238.47,5961.75,USA,Colorado,Denver,54911
STORE_178,ITEM_9108,Belts,Accessories,6/16/2025,35,157.89,5526.15,USA,Nevada,Las Vegas,2303
STORE_164,ITEM_8151,Hats,Accessories,7/6/2025,32,221.19,7078.08,USA,Colorado,Denver,39747
STORE_173,ITEM_9456,Blouses,Tops,4/10/2025,13,158.29,2057.77,USA,Arizona,Phoenix,97782
STORE_151,ITEM_1010,Sneakers,Footwear,5/30/2025,42,72.15,3030.3,USA,Washington,Seattle,31869
STORE_103,ITEM_5412,Hoodies,Tops,5/6/2025,43,270.52,11632.36,USA,California,Los Angeles,19855
STORE_187,ITEM_6437,Trousers,Bottoms,7/4/2025,30,179.37,5381.1,USA,Georgia,Atlanta,32504
STORE_169,ITEM_5580,Running Shoes,Footwear,4/25/2025,12,237.95,2855.4,USA,Texas,Houston,72543
STORE_123,ITEM_5115,Skirts,Bottoms,8/13/2025,34,130.09,4423.06,USA,Florida,Miami,83262
STORE_145,ITEM_3299,Socks,Accessories,7/4/2025,40,102.37,4094.8,USA,Illinois,Chicago,79151
STORE_150,ITEM_5411,Blouses,Tops,5/14/2025,15,262.56,3938.4,USA,Washington,Seattle,96866
STORE_121,ITEM_7633,T-Shirts,Tops,9/17/2025,17,42.29,718.93,USA,Arizona,Phoenix,45548
STORE_192,ITEM_6535,Shorts,Bottoms,8/11/2025,31,69.81,2164.11,USA,Washington,Seattle,84635
STORE_151,ITEM_3815,Trousers,Bottoms,8/13/2025,38,82.06,3118.28,USA,Texas,Houston,25935
STORE_113,ITEM_7062,Hoodies,Tops,7/2/2025,15,260.93,3913.95,USA,Washington,Seattle,25071
STORE_147,ITEM_7409,Belts,Accessories,7/27/2025,24,27.18,652.32,USA,Washington,Seattle,85736
STORE_102,ITEM_6314,Raincoats,Outerwear,5/14/2025,40,109.72,4388.8,USA,Georgia,Atlanta,19716
STORE_100,ITEM_4673,Raincoats,Outerwear,6/6/2025,13,105.85,1376.05,USA,Florida,Miami,41192
STORE_114,ITEM_2220,Belts,Accessories,9/2/2025,31,187.72,5819.32,USA,Washington,Seattle,49360
STORE_190,ITEM_9544,T-Shirts,Tops,4/30/2025,22,182.95,4024.9,USA,Illinois,Chicago,89107
STORE_126,ITEM_6967,Jeans,Bottoms,9/7/2025,26,106.12,2759.12,USA,New York,New York,2878
STORE_141,ITEM_2761,Skirts,Bottoms,5/4/2025,21,76.64,1609.44,USA,Nevada,Las Vegas,54031
STORE_153,ITEM_4513,Blouses,Tops,7/10/2025,31,223.8,6937.8,USA,Arizona,Phoenix,96765
STORE_157,ITEM_7983,Belts,Accessories,5/28/2025,21,32.82,689.22,USA,Illinois,Chicago,35932
STORE_136,ITEM_2787,Scarves,Accessories,6/23/2025,50,241.89,12094.5,USA,Texas,Houston,85166
STORE_149,ITEM_8481,Sneakers,Footwear,9/10/2025,40,168.18,6727.2,USA,Texas,Houston,8686
STORE_177,ITEM_1985,Sandals,Footwear,6/21/2025,47,253.78,11927.66,USA,Washington,Seattle,57141
STORE_116,ITEM_6914,Jackets,Outerwear,7/24/2025,16,256.52,4104.32,USA,Florida,Miami,3243
STORE_117,ITEM_3667,Scarves,Accessories,7/7/2025,22,176.07,3873.54,USA,Georgia,Atlanta,73174
STORE_198,ITEM_6315,Vests,Outerwear,7/4/2025,38,161.8,6148.4,USA,California,Los Angeles,62973
STORE_121,ITEM_5893,Vests,Outerwear,5/29/2025,9,157.96,1421.64,USA,Florida,Miami,49706
STORE_180,ITEM_9869,Skirts,Bottoms,8/12/2025,22,225.21,4954.62,USA,Florida,Miami,87938
STORE_122,ITEM_5719,Raincoats,Outerwear,9/7/2025,33,56.09,1850.97,USA,Arizona,Phoenix,14771
STORE_142,ITEM_8014,Belts,Accessories,8/4/2025,2,58.12,116.24,USA,New York,New York,68088
STORE_139,ITEM_3554,Running Shoes,Footwear,4/19/2025,24,198.97,4775.28,USA,California,Los Angeles,25568
STORE_116,ITEM_4873,Hats,Accessories,8/8/2025,42,265.66,11157.72,USA,New York,New York,89009
STORE_126,ITEM_2134,Sneakers,Footwear,8/14/2025,1,110.71,110.71,USA,Arizona,Phoenix,66430
STORE_181,ITEM_4343,Jackets,Outerwear,6/13/2025,41,139.19,5706.79,USA,Washington,Seattle,97786
STORE_136,ITEM_5968,T-Shirts,Tops,9/23/2025,34,166.94,5675.96,USA,Florida,Miami,49041
STORE_118,ITEM_9038,Vests,Outerwear,5/24/2025,32,289.67,9269.44,USA,Colorado,Denver,98391
STORE_192,ITEM_8226,Shirts,Tops,5/30/2025,19,200.08,3801.52,USA,Nevada,Las Vegas,22889
STORE_165,ITEM_7001,T-Shirts,Tops,8/4/2025,48,217.03,10417.44,USA,Texas,Houston,55616
STORE_167,ITEM_2140,Skirts,Bottoms,6/14/2025,14,245.51,3437.14,USA,Illinois,Chicago,1002
STORE_108,ITEM_4119,T-Shirts,Tops,8/7/2025,9,76.05,684.45,USA,Texas,Houston,25513
STORE_107,ITEM_2517,T-Shirts,Tops,7/2/2025,25,226.72,5668,USA,Florida,Miami,52023
STORE_162,ITEM_5299,Boots,Footwear,9/2/2025,11,77.11,848.21,USA,Georgia,Atlanta,82186
STORE_168,ITEM_1396,Socks,Accessories,7/5/2025,11,234.74,2582.14,USA,Arizona,Phoenix,28130
STORE_123,ITEM_3899,Jackets,Outerwear,8/17/2025,23,154.42,3551.66,USA,Nevada,Las Vegas,82687
STORE_161,ITEM_5352,Skirts,Bottoms,8/16/2025,9,126.09,1134.81,USA,Arizona,Phoenix,73003
STORE_179,ITEM_3333,Belts,Accessories,4/11/2025,6,163.06,978.36,USA,Arizona,Phoenix,68006
STORE_193,ITEM_4950,Vests,Outerwear,8/11/2025,7,129.9,909.3,USA,Washington,Seattle,18527
STORE_182,ITEM_2981,Hats,Accessories,7/10/2025,31,69.15,2143.65,USA,Nevada,Las Vegas,6250
STORE_191,ITEM_8256,Coats,Outerwear,4/25/2025,47,80.84,3799.48,USA,Illinois,Chicago,51660
STORE_123,ITEM_6338,Hats,Accessories,9/17/2025,12,63.45,761.4,USA,California,Los Angeles,68024
STORE_112,ITEM_3804,Hats,Accessories,6/25/2025,47,139.59,6560.73,USA,Georgia,Atlanta,58554
STORE_170,ITEM_4871,Jeans,Bottoms,8/23/2025,36,60.28,2170.08,USA,Florida,Miami,97906
STORE_173,ITEM_5006,Hoodies,Tops,9/17/2025,35,76.89,2691.15,USA,Arizona,Phoenix,47498
STORE_115,ITEM_7846,Scarves,Accessories,6/13/2025,32,222.94,7134.08,USA,Florida,Miami,5048
STORE_150,ITEM_3647,Vests,Outerwear,9/19/2025,19,89.2,1694.8,USA,Illinois,Chicago,48175
STORE_173,ITEM_5159,Sneakers,Footwear,8/3/2025,50,159.47,7973.5,USA,Florida,Miami,31052
STORE_100,ITEM_8189,Boots,Footwear,9/6/2025,12,179.89,2158.68,USA,Nevada,Las Vegas,84358
STORE_142,ITEM_1908,Jackets,Outerwear,4/9/2025,16,206.68,3306.88,USA,Texas,Houston,45837
STORE_192,ITEM_9154,Socks,Accessories,4/29/2025,8,79.99,639.92,USA,Washington,Seattle,60565
STORE_131,ITEM_9502,Shorts,Bottoms,5/2/2025,9,61.79,556.11,USA,Colorado,Denver,67396
STORE_193,ITEM_7506,Boots,Footwear,9/16/2025,47,261.63,12296.61,USA,Arizona,Phoenix,3538
STORE_105,ITEM_1616,Hats,Accessories,8/15/2025,17,233.08,3962.36,USA,Texas,Houston,38910
STORE_164,ITEM_9248,Vests,Outerwear,6/17/2025,37,142.74,5281.38,USA,Washington,Seattle,43264
STORE_123,ITEM_6855,Hoodies,Tops,6/25/2025,16,198.48,3175.68,USA,Washington,Seattle,15131
STORE_102,ITEM_4309,Jackets,Outerwear,7/6/2025,18,293.84,5289.12,USA,California,Los Angeles,83368
STORE_114,ITEM_6254,Shirts,Tops,6/7/2025,30,38.59,1157.7,USA,New York,New York,21035
STORE_102,ITEM_2533,Blouses,Tops,7/7/2025,50,61.78,3089,USA,Colorado,Denver,27469
STORE_184,ITEM_6705,Hats,Accessories,9/15/2025,2,45.89,91.78,USA,Colorado,Denver,14087
STORE_124,ITEM_9378,Shirts,Tops,8/25/2025,4,191.38,765.52,USA,Florida,Miami,66359
STORE_160,ITEM_7808,T-Shirts,Tops,9/6/2025,6,78.92,473.52,USA,Colorado,Denver,5450
STORE_118,ITEM_2886,Socks,Accessories,9/18/2025,26,33.56,872.56,USA,New York,New York,76744
STORE_120,ITEM_4395,Blouses,Tops,8/13/2025,8,262.68,2101.44,USA,New York,New York,38546
STORE_106,ITEM_3287,Vests,Outerwear,7/9/2025,8,189.63,1517.04,USA,Nevada,Las Vegas,4691
STORE_151,ITEM_7268,Running Shoes,Footwear,6/30/2025,7,56.26,393.82,USA,New York,New York,67895
STORE_157,ITEM_1522,T-Shirts,Tops,9/16/2025,9,222.44,2001.96,USA,New York,New York,54523
STORE_179,ITEM_4243,Socks,Accessories,6/13/2025,48,224.31,10766.88,USA,Illinois,Chicago,45512
STORE_155,ITEM_4153,Sneakers,Footwear,4/3/2025,25,114.45,2861.25,USA,Colorado,Denver,6272
STORE_183,ITEM_8460,Belts,Accessories,8/24/2025,43,247.15,10627.45,USA,Texas,Houston,66214
STORE_122,ITEM_5621,Belts,Accessories,5/26/2025,7,45.23,316.61,USA,Texas,Houston,98497
STORE_143,ITEM_3303,Sandals,Footwear,7/12/2025,1,181.4,181.4,USA,Washington,Seattle,36147
STORE_148,ITEM_5697,Shorts,Bottoms,9/1/2025,9,24.79,223.11,USA,Texas,Houston,72814
STORE_192,ITEM_6733,Hats,Accessories,4/24/2025,25,255.1,6377.5,USA,Arizona,Phoenix,17359
STORE_116,ITEM_6656,Running Shoes,Footwear,4/10/2025,50,214.48,10724,USA,Illinois,Chicago,24404
STORE_158,ITEM_4749,Jackets,Outerwear,7/13/2025,8,59.73,477.84,USA,New York,New York,87605
STORE_169,ITEM_6351,Shirts,Tops,7/3/2025,24,128.46,3083.04,USA,Arizona,Phoenix,81511
STORE_109,ITEM_5249,Blouses,Tops,8/23/2025,48,237.99,11423.52,USA,California,Los Angeles,29835
STORE_154,ITEM_1881,Boots,Footwear,6/24/2025,8,121.31,970.48,USA,Nevada,Las Vegas,80484
STORE_135,ITEM_9107,Shirts,Tops,9/5/2025,4,66.58,266.32,USA,Illinois,Chicago,68093
STORE_155,ITEM_2398,Belts,Accessories,6/3/2025,28,261.35,7317.8,USA,Nevada,Las Vegas,38974
STORE_116,ITEM_3129,Sandals,Footwear,8/23/2025,19,168.69,3205.11,USA,Illinois,Chicago,99545
STORE_120,ITEM_5277,Sneakers,Footwear,6/25/2025,44,196.89,8663.16,USA,Arizona,Phoenix,80956
STORE_131,ITEM_1530,Boots,Footwear,7/29/2025,4,54.91,219.64,USA,Florida,Miami,4287
STORE_172,ITEM_9132,Scarves,Accessories,5/23/2025,50,199.15,9957.5,USA,Georgia,Atlanta,68024
STORE_147,ITEM_2063,Trousers,Bottoms,4/4/2025,29,185.23,5371.67,USA,Florida,Miami,60532
STORE_122,ITEM_7965,Skirts,Bottoms,5/31/2025,16,90.36,1445.76,USA,Florida,Miami,19856
STORE_155,ITEM_8565,Boots,Footwear,9/7/2025,1,50.96,50.96,USA,Florida,Miami,59460
STORE_115,ITEM_9424,Belts,Accessories,4/21/2025,3,78.02,234.06,USA,New York,New York,4628
STORE_151,ITEM_8361,Coats,Outerwear,4/23/2025,18,233.76,4207.68,USA,New York,New York,4324
STORE_166,ITEM_7943,Sandals,Footwear,6/16/2025,3,172.42,517.26,USA,Texas,Houston,86219
STORE_113,ITEM_8336,Belts,Accessories,4/9/2025,10,185.97,1859.7,USA,Arizona,Phoenix,8801
STORE_110,ITEM_8593,Sneakers,Footwear,4/9/2025,13,162.34,2110.42,USA,California,Los Angeles,5214
STORE_106,ITEM_5038,Vests,Outerwear,6/7/2025,30,219.53,6585.9,USA,New York,New York,51576
STORE_146,ITEM_5714,Jeans,Bottoms,6/29/2025,34,287.09,9761.06,USA,California,Los Angeles,72922
STORE_122,ITEM_7563,Raincoats,Outerwear,7/19/2025,8,217.14,1737.12,USA,Illinois,Chicago,81319
STORE_123,ITEM_8128,Running Shoes,Footwear,5/27/2025,23,168.87,3884.01,USA,Colorado,Denver,99568
STORE_190,ITEM_7978,Scarves,Accessories,9/6/2025,28,186.92,5233.76,USA,Nevada,Las Vegas,85245
STORE_171,ITEM_2974,Jackets,Outerwear,4/23/2025,1,113.45,113.45,USA,Illinois,Chicago,82893
STORE_132,ITEM_8200,Shirts,Tops,5/17/2025,28,269.1,7534.8,USA,Texas,Houston,83571
STORE_174,ITEM_6787,Coats,Outerwear,4/27/2025,5,166.89,834.45,USA,New York,New York,68101
STORE_107,ITEM_1525,Shirts,Tops,6/6/2025,18,132.84,2391.12,USA,California,Los Angeles,5165
STORE_180,ITEM_6412,Jackets,Outerwear,7/25/2025,38,26.98,1025.24,USA,Florida,Miami,59581
STORE_175,ITEM_8322,Running Shoes,Footwear,4/11/2025,32,206.63,6612.16,USA,California,Los Angeles,96855
STORE_195,ITEM_1321,Sneakers,Footwear,6/2/2025,42,93.55,3929.1,USA,California,Los Angeles,37573
STORE_173,ITEM_5416,T-Shirts,Tops,7/8/2025,1,108.21,108.21,USA,Colorado,Denver,35127
STORE_132,ITEM_1692,Sneakers,Footwear,4/19/2025,40,190.48,7619.2,USA,Texas,Houston,19976
STORE_150,ITEM_9141,Sneakers,Footwear,9/10/2025,39,168.17,6558.63,USA,Colorado,Denver,64437
STORE_159,ITEM_4254,Coats,Outerwear,9/21/2025,38,142.92,5430.96,USA,New York,New York,35777
STORE_113,ITEM_5794,Sandals,Footwear,8/13/2025,27,274.26,7405.02,USA,Georgia,Atlanta,99718
STORE_136,ITEM_8945,Boots,Footwear,5/24/2025,4,155.81,623.24,USA,Illinois,Chicago,7534
STORE_122,ITEM_4822,Scarves,Accessories,7/29/2025,49,110.25,5402.25,USA,Illinois,Chicago,55270
STORE_174,ITEM_5736,Blouses,Tops,6/10/2025,37,275.35,10187.95,USA,Washington,Seattle,26030
STORE_191,ITEM_2097,Socks,Accessories,4/1/2025,17,66.24,1126.08,USA,California,Los Angeles,96723
STORE_159,ITEM_4511,Coats,Outerwear,8/21/2025,4,164.36,657.44,USA,California,Los Angeles,10566
STORE_152,ITEM_2458,Hats,Accessories,5/14/2025,4,255.49,1021.96,USA,New York,New York,61785
STORE_110,ITEM_9941,Sneakers,Footwear,9/17/2025,16,123.43,1974.88,USA,New York,New York,87525
STORE_110,ITEM_2834,Socks,Accessories,7/21/2025,29,289.51,8395.79,USA,Texas,Houston,12812
STORE_109,ITEM_1500,Scarves,Accessories,7/30/2025,35,279.86,9795.1,USA,Washington,Seattle,47322
STORE_120,ITEM_3264,Skirts,Bottoms,4/27/2025,49,53.67,2629.83,USA,Washington,Seattle,91238
STORE_164,ITEM_8214,Shorts,Bottoms,6/15/2025,24,142.55,3421.2,USA,Colorado,Denver,7347
STORE_133,ITEM_1420,Boots,Footwear,5/22/2025,35,33.11,1158.85,USA,California,Los Angeles,53148
STORE_123,ITEM_2535,Raincoats,Outerwear,5/27/2025,13,126.47,1644.11,USA,Nevada,Las Vegas,90100
STORE_111,ITEM_7606,Sneakers,Footwear,5/2/2025,49,201.43,9870.07,USA,Colorado,Denver,20008
STORE_186,ITEM_9186,Boots,Footwear,5/18/2025,38,95.72,3637.36,USA,Washington,Seattle,62965
STORE_119,ITEM_9268,Shirts,Tops,4/13/2025,30,223.34,6700.2,USA,Washington,Seattle,90204
STORE_105,ITEM_5376,Vests,Outerwear,8/3/2025,38,119.3,4533.4,USA,California,Los Angeles,33628
STORE_114,ITEM_7938,Sneakers,Footwear,8/27/2025,23,139.6,3210.8,USA,New York,New York,22665
STORE_136,ITEM_8987,Coats,Outerwear,9/19/2025,44,270.25,11891,USA,Texas,Houston,97432
STORE_145,ITEM_7183,Hats,Accessories,7/2/2025,7,238.13,1666.91,USA,Arizona,Phoenix,20008
STORE_181,ITEM_5798,Vests,Outerwear,8/25/2025,3,267.73,803.19,USA,Texas,Houston,39545
STORE_149,ITEM_7165,Raincoats,Outerwear,7/13/2025,35,89.62,3136.7,USA,Colorado,Denver,31188
STORE_157,ITEM_5352,Trousers,Bottoms,9/22/2025,33,107.47,3546.51,USA,California,Los Angeles,43013
STORE_171,ITEM_3505,Sandals,Footwear,4/26/2025,22,48.62,1069.64,USA,California,Los Angeles,20006
STORE_180,ITEM_4983,Blouses,Tops,7/24/2025,27,97.06,2620.62,USA,Arizona,Phoenix,42074
STORE_173,ITEM_9233,Hats,Accessories,8/16/2025,50,82.16,4108,USA,California,Los Angeles,96782
STORE_129,ITEM_9221,Socks,Accessories,6/20/2025,40,31.5,1260,USA,Washington,Seattle,34066
STORE_161,ITEM_7474,Coats,Outerwear,4/25/2025,10,297.37,2973.7,USA,Florida,Miami,98354
STORE_154,ITEM_2116,Socks,Accessories,7/27/2025,2,194.51,389.02,USA,Colorado,Denver,47269
STORE_127,ITEM_2210,Running Shoes,Footwear,8/18/2025,8,184.22,1473.76,USA,Florida,Miami,43196
STORE_126,ITEM_3674,Hoodies,Tops,5/15/2025,46,134.07,6167.22,USA,Colorado,Denver,83227
STORE_100,ITEM_7678,Blouses,Tops,7/1/2025,22,72.24,1589.28,USA,Nevada,Las Vegas,36240
STORE_171,ITEM_6262,T-Shirts,Tops,7/9/2025,33,46.43,1532.19,USA,Florida,Miami,87933
STORE_135,ITEM_6903,Jeans,Bottoms,7/23/2025,49,104.58,5124.42,USA,Texas,Houston,18990
STORE_154,ITEM_2595,Hoodies,Tops,7/27/2025,21,202.08,4243.68,USA,New York,New York,64267
STORE_172,ITEM_1462,Hoodies,Tops,9/23/2025,27,132.58,3579.66,USA,Florida,Miami,41741
STORE_198,ITEM_2070,Sandals,Footwear,8/31/2025,34,55.5,1887,USA,Nevada,Las Vegas,25897
STORE_193,ITEM_9864,Jeans,Bottoms,9/26/2025,1,262.56,262.56,USA,Washington,Seattle,48458
STORE_110,ITEM_5448,Coats,Outerwear,7/3/2025,29,95.84,2779.36,USA,New York,New York,73015
STORE_179,ITEM_6348,Belts,Accessories,5/31/2025,12,277.35,3328.2,USA,Illinois,Chicago,28002
STORE_178,ITEM_7917,Raincoats,Outerwear,4/25/2025,43,170.75,7342.25,USA,Washington,Seattle,39618
STORE_139,ITEM_8214,Shirts,Tops,8/9/2025,33,126.73,4182.09,USA,Colorado,Denver,17030
STORE_175,ITEM_6575,Jeans,Bottoms,4/16/2025,17,294.09,4999.53,USA,Arizona,Phoenix,33135
STORE_192,ITEM_3208,Running Shoes,Footwear,4/21/2025,39,210.27,8200.53,USA,New York,New York,3169
STORE_189,ITEM_5036,Sandals,Footwear,6/25/2025,25,268.96,6724,USA,Arizona,Phoenix,80494
STORE_160,ITEM_2153,Sneakers,Footwear,5/19/2025,6,138.3,829.8,USA,New York,New York,96768
STORE_196,ITEM_9811,Boots,Footwear,6/30/2025,50,175.47,8773.5,USA,Colorado,Denver,73141
STORE_131,ITEM_6150,Coats,Outerwear,6/27/2025,27,293.24,7917.48,USA,Georgia,Atlanta,13572
STORE_141,ITEM_5258,T-Shirts,Tops,4/19/2025,24,187.86,4508.64,USA,Washington,Seattle,7255
STORE_103,ITEM_1805,Vests,Outerwear,8/17/2025,39,203.7,7944.3,USA,California,Los Angeles,83377
STORE_167,ITEM_5894,Scarves,Accessories,9/24/2025,38,90.06,3422.28,USA,Texas,Houston,38697
STORE_187,ITEM_7144,Sneakers,Footwear,8/31/2025,18,239.94,4318.92,USA,Georgia,Atlanta,53097
STORE_152,ITEM_9151,Socks,Accessories,4/7/2025,4,111.52,446.08,USA,Georgia,Atlanta,93276
STORE_139,ITEM_1235,Raincoats,Outerwear,8/11/2025,21,138.61,2910.81,USA,Texas,Houston,71887
STORE_168,ITEM_6569,Trousers,Bottoms,4/7/2025,2,179.94,359.88,USA,Nevada,Las Vegas,58856
STORE_164,ITEM_4150,Skirts,Bottoms,8/22/2025,39,28.09,1095.51,USA,Illinois,Chicago,15243
STORE_151,ITEM_5228,Blouses,Tops,5/9/2025,25,239.32,5983,USA,Arizona,Phoenix,78318
STORE_106,ITEM_5738,Shirts,Tops,4/11/2025,7,131.02,917.14,USA,Arizona,Phoenix,98889
STORE_101,ITEM_1879,Skirts,Bottoms,7/15/2025,45,280.94,12642.3,USA,Illinois,Chicago,98195
STORE_122,ITEM_2940,Coats,Outerwear,8/22/2025,10,102.35,1023.5,USA,Texas,Houston,70500
STORE_139,ITEM_8765,Vests,Outerwear,9/10/2025,26,57.61,1497.86,USA,Nevada,Las Vegas,16541
STORE_113,ITEM_1454,Jeans,Bottoms,8/22/2025,6,69.53,417.18,USA,Georgia,Atlanta,2807
STORE_132,ITEM_9247,Running Shoes,Footwear,8/11/2025,35,243.13,8509.55,USA,Arizona,Phoenix,50423
STORE_101,ITEM_9795,Jackets,Outerwear,4/11/2025,7,152.88,1070.16,USA,California,Los Angeles,6075
STORE_171,ITEM_9102,Socks,Accessories,9/23/2025,9,74.85,673.65,USA,Nevada,Las Vegas,31375
STORE_156,ITEM_6871,Boots,Footwear,8/6/2025,1,280.68,280.68,USA,Colorado,Denver,76002
STORE_133,ITEM_7693,Trousers,Bottoms,5/12/2025,11,198.81,2186.91,USA,Texas,Houston,19870
STORE_121,ITEM_2817,Jackets,Outerwear,7/16/2025,4,77.09,308.36,USA,Texas,Houston,33146
STORE_129,ITEM_6605,Shorts,Bottoms,4/3/2025,28,116.8,3270.4,USA,Nevada,Las Vegas,25844
STORE_159,ITEM_1787,Socks,Accessories,6/16/2025,36,118.1,4251.6,USA,Washington,Seattle,80405
STORE_122,ITEM_9422,Hoodies,Tops,4/23/2025,20,55.82,1116.4,USA,Florida,Miami,16392
STORE_132,ITEM_6313,Hats,Accessories,7/27/2025,24,243.14,5835.36,USA,Washington,Seattle,40430
STORE_132,ITEM_8032,Jeans,Bottoms,4/9/2025,20,202.79,4055.8,USA,California,Los Angeles,83790
STORE_125,ITEM_3386,Trousers,Bottoms,9/18/2025,5,51.19,255.95,USA,Arizona,Phoenix,18697
STORE_198,ITEM_5677,Blouses,Tops,6/20/2025,35,192.14,6724.9,USA,Nevada,Las Vegas,22669
STORE_199,ITEM_8182,Jackets,Outerwear,8/9/2025,26,233.96,6082.96,USA,Nevada,Las Vegas,34971
STORE_121,ITEM_9016,Hoodies,Tops,9/2/2025,2,73.66,147.32,USA,Texas,Houston,52610
STORE_160,ITEM_2192,Socks,Accessories,9/14/2025,23,219.98,5059.54,USA,Texas,Houston,67119
STORE_131,ITEM_7341,Belts,Accessories,8/23/2025,3,91.38,274.14,USA,New York,New York,15257
STORE_141,ITEM_4760,T-Shirts,Tops,5/23/2025,47,172.69,8116.43,USA,Georgia,Atlanta,35718
STORE_142,ITEM_4759,Hoodies,Tops,8/3/2025,15,266.71,4000.65,USA,Colorado,Denver,91727
STORE_108,ITEM_9432,Running Shoes,Footwear,6/5/2025,46,264.32,12158.72,USA,New York,New York,72234
STORE_165,ITEM_5695,Vests,Outerwear,8/10/2025,5,255.92,1279.6,USA,Washington,Seattle,59003
STORE_132,ITEM_5163,Shorts,Bottoms,7/7/2025,43,287.54,12364.22,USA,Florida,Miami,83305
STORE_168,ITEM_1876,Skirts,Bottoms,9/21/2025,14,249.45,3492.3,USA,Georgia,Atlanta,59736
STORE_157,ITEM_4562,Jeans,Bottoms,6/21/2025,46,239.6,11021.6,USA,Nevada,Las Vegas,13072
STORE_182,ITEM_4947,Running Shoes,Footwear,7/27/2025,39,54.53,2126.67,USA,Arizona,Phoenix,37107
STORE_184,ITEM_9396,Socks,Accessories,7/9/2025,17,264.76,4500.92,USA,Washington,Seattle,4512
STORE_165,ITEM_9645,Vests,Outerwear,8/25/2025,50,63.4,3170,USA,Colorado,Denver,32644
STORE_161,ITEM_6152,Belts,Accessories,8/22/2025,38,216.86,8240.68,USA,Florida,Miami,3388
STORE_187,ITEM_8363,Jackets,Outerwear,5/6/2025,9,91.06,819.54,USA,Florida,Miami,14875
STORE_195,ITEM_9854,T-Shirts,Tops,5/18/2025,25,218.93,5473.25,USA,New York,New York,96893
STORE_171,ITEM_4337,Hoodies,Tops,9/5/2025,42,83.39,3502.38,USA,Texas,Houston,83568
STORE_130,ITEM_4857,Coats,Outerwear,8/30/2025,37,241.86,8948.82,USA,Washington,Seattle,35905
STORE_103,ITEM_9191,T-Shirts,Tops,7/6/2025,26,277.59,7217.34,USA,Washington,Seattle,20006
STORE_165,ITEM_9471,Blouses,Tops,6/24/2025,4,219.27,877.08,USA,Texas,Houston,96854
STORE_115,ITEM_3387,Hats,Accessories,6/30/2025,3,248.54,745.62,USA,Texas,Houston,20816
STORE_100,ITEM_3879,Boots,Footwear,9/8/2025,2,37.65,75.3,USA,Illinois,Chicago,29134
STORE_148,ITEM_8110,Socks,Accessories,4/24/2025,8,32.69,261.52,USA,Nevada,Las Vegas,29707
STORE_101,ITEM_2993,Sandals,Footwear,8/8/2025,36,43.41,1562.76,USA,Georgia,Atlanta,47737
STORE_111,ITEM_7286,Shorts,Bottoms,6/19/2025,19,37.28,708.32,USA,Arizona,Phoenix,31707
STORE_182,ITEM_4997,Hoodies,Tops,8/8/2025,6,185.1,1110.6,USA,Arizona,Phoenix,97044
STORE_196,ITEM_7899,Sandals,Footwear,8/14/2025,50,259.74,12987,USA,Florida,Miami,34889
STORE_152,ITEM_6068,Blouses,Tops,5/9/2025,38,108.59,4126.42,USA,Arizona,Phoenix,84015
STORE_193,ITEM_4253,Running Shoes,Footwear,5/12/2025,50,298.48,14924,USA,California,Los Angeles,58108
STORE_147,ITEM_1057,Vests,Outerwear,8/7/2025,18,284.17,5115.06,USA,Texas,Houston,77494
STORE_142,ITEM_2221,Socks,Accessories,8/31/2025,2,272.82,545.64,USA,Nevada,Las Vegas,65583
STORE_154,ITEM_7388,Sandals,Footwear,8/14/2025,18,45.77,823.86,USA,Georgia,Atlanta,29449
STORE_111,ITEM_5900,Sandals,Footwear,5/4/2025,46,45.28,2082.88,USA,Arizona,Phoenix,6306
STORE_169,ITEM_8323,Hoodies,Tops,8/19/2025,21,48.16,1011.36,USA,California,Los Angeles,63437
STORE_105,ITEM_8691,Scarves,Accessories,7/17/2025,34,192.25,6536.5,USA,Colorado,Denver,89882
STORE_170,ITEM_7876,Shorts,Bottoms,7/24/2025,13,102.38,1330.94,USA,Georgia,Atlanta,67299
STORE_120,ITEM_7639,Shirts,Tops,4/17/2025,25,189.94,4748.5,USA,Washington,Seattle,15288
STORE_171,ITEM_8101,Boots,Footwear,6/29/2025,36,165.61,5961.96,USA,Washington,Seattle,67657
STORE_187,ITEM_9669,Belts,Accessories,4/9/2025,43,199.43,8575.49,USA,Nevada,Las Vegas,75817
STORE_147,ITEM_1501,Belts,Accessories,7/30/2025,38,140.05,5321.9,USA,Arizona,Phoenix,39456
STORE_148,ITEM_8446,Trousers,Bottoms,6/17/2025,2,214.1,428.2,USA,New York,New York,11113
STORE_116,ITEM_2425,Blouses,Tops,6/4/2025,28,266.73,7468.44,USA,California,Los Angeles,29066
STORE_148,ITEM_4060,Trousers,Bottoms,9/5/2025,1,104.76,104.76,USA,Washington,Seattle,48164
STORE_117,ITEM_7038,Running Shoes,Footwear,7/10/2025,5,239.51,1197.55,USA,Colorado,Denver,86126
STORE_115,ITEM_6150,Skirts,Bottoms,8/27/2025,30,156.26,4687.8,USA,Washington,Seattle,70433
